Store,Today,Star Reviews,Date,Text,Address
全聯福利中心Pxmart 南港中研,2021-01-26,4 ,1 年前,"(由 Google 提供翻譯) 好。

(原始評論)
Good.",11465台北市內湖區民權東路六段90巷18號號1樓
全聯福利中心Pxmart 南港中研,2021-01-26,4 ,1 年前,,11465台北市內湖區民權東路六段90巷18號號1樓
全聯福利中心Pxmart 南港中研,2021-01-26,5 ,1 年前,,11465台北市內湖區民權東路六段90巷18號號1樓
全聯福利中心Pxmart 南港中研,2021-01-26,5 ,1 年前,,11465台北市內湖區民權東路六段90巷18號號1樓
全聯福利中心Pxmart 南港中研,2021-01-26,5 ,1 年前,,11465台北市內湖區民權東路六段90巷18號號1樓
全聯福利中心Pxmart 南港中研,2021-01-26,5 ,1 年前,超優，是個想再訪的好地方。,11465台北市內湖區民權東路六段90巷18號號1樓
全聯福利中心Pxmart 南港中研,2021-01-26,4 ,1 年前,,11465台北市內湖區民權東路六段90巷18號號1樓
全聯福利中心Pxmart 南港中研,2021-01-26,5 ,1 年前,,11465台北市內湖區民權東路六段90巷18號號1樓
全聯福利中心Pxmart 南港中研,2021-01-26,4 ,1 年前,地點寬，有電梯可以到樓上，店員服務親切喔，商品多，建議騎車或走路來購物，開車比較不方便喔,11465台北市內湖區民權東路六段90巷18號號1樓
全聯福利中心Pxmart 南港中研,2021-01-26,4 ,1 年前,,11465台北市內湖區民權東路六段90巷18號號1樓
全聯福利中心Pxmart 南港中研,2021-01-26,1 ,1 年前,屢屢食安問題，都是不負責任的態度，毒油毒蛋沒有包裝盒罐一律不給退費。蔬菜水果品質差，也特別不新鮮。商品常缺貨，尤其是義美牛奶跟dm商品。,11465台北市內湖區民權東路六段90巷18號號1樓
全聯福利中心Pxmart 南港中研,2021-01-26,5 ,1 年前,,11465台北市內湖區民權東路六段90巷18號號1樓
全聯福利中心Pxmart 南港中研,2021-01-26,4 ,1 年前,,11465台北市內湖區民權東路六段90巷18號號1樓
全聯福利中心Pxmart 南港中研,2021-01-26,5 ,1 年前,,11465台北市內湖區民權東路六段90巷18號號1樓
全聯福利中心Pxmart 南港中研,2021-01-26,4 ,1 年前,,11465台北市內湖區民權東路六段90巷18號號1樓
全聯福利中心Pxmart 南港中研,2021-01-26,4 ,1 年前,,11465台北市內湖區民權東路六段90巷18號號1樓
全聯福利中心Pxmart 南港中研,2021-01-26,3 ,1 年前,,11465台北市內湖區民權東路六段90巷18號號1樓
全聯福利中心Pxmart 南港中研,2021-01-26,5 ,1 年前,,11465台北市內湖區民權東路六段90巷18號號1樓
全聯福利中心Pxmart 南港中研,2021-01-26,5 ,1 年前,,11465台北市內湖區民權東路六段90巷18號號1樓
全聯福利中心Pxmart 南港中研,2021-01-26,4 ,1 年前,,11465台北市內湖區民權東路六段90巷18號號1樓
全聯福利中心Pxmart 南港中研,2021-01-26,4 ,1 年前,"(由 Google 提供翻譯) 舒服！

(原始評論)
舒服！",11465台北市內湖區民權東路六段90巷18號號1樓
全聯福利中心Pxmart 南港中研,2021-01-26,4 ,1 年前,不錯就是車位不好找,11465台北市內湖區民權東路六段90巷18號號1樓
